shelf_image,bbox_x,bbox_y,bbox_w,bbox_h,brand
C2_P07_N1_S6_2.JPG,784,1296,104,168,Lark
C2_P07_N1_S6_2.JPG,160,1300,104,164,Unknown
C2_P07_N1_S6_2.JPG,692,1300,104,168,Lark
C2_P07_N1_S6_2.JPG,72,1308,104,156,Unknown
C2_P07_N1_S6_2.JPG,520,1308,104,168,Lark
C2_P07_N1_S6_2.JPG,604,1308,104,168,Lark
C2_P07_N2_S2_1.JPG,212,268,236,448,Unknown
C2_P07_N2_S2_1.JPG,688,268,260,448,Unknown
C2_P07_N2_S2_1.JPG,4,272,208,448,Marlboro
C2_P07_N2_S2_1.JPG,436,280,236,448,Marlboro
C2_P07_N2_S2_1.JPG,12,992,244,388,Camel
C2_P07_N2_S2_1.JPG,244,996,244,388,Chesterfield
C2_P07_N2_S2_1.JPG,468,996,244,388,Camel
C2_P07_N2_S2_1.JPG,712,1000,244,388,Camel
C2_P07_N2_S2_1.JPG,960,1012,244,388,Unknown
C2_P07_N2_S2_1.JPG,1216,1012,244,388,Camel
C2_P07_N2_S2_1.JPG,1452,1020,244,388,Unknown
C2_P07_N2_S2_1.JPG,1724,1024,244,388,Camel
C2_P07_N2_S2_1.JPG,1956,1036,244,388,Unknown
C2_P07_N2_S3_1.JPG,552,124,176,340,Unknown
C2_P07_N2_S3_1.JPG,360,128,176,340,Unknown
C2_P07_N2_S3_1.JPG,16,136,164,340,Unknown
C2_P07_N2_S3_1.JPG,184,140,176,316,Unknown
C2_P07_N2_S3_1.JPG,1480,164,188,296,Unknown
C2_P07_N2_S3_1.JPG,560,676,192,280,Marlboro
C2_P07_N2_S3_1.JPG,32,680,192,280,Unknown
C2_P07_N2_S3_1.JPG,372,680,192,280,Unknown
C2_P07_N2_S3_1.JPG,1472,680,192,280,Unknown
C2_P07_N2_S3_1.JPG,1288,684,192,280,Unknown
C2_P07_N2_S3_1.JPG,196,688,192,280,Marlboro
C2_P07_N2_S3_1.JPG,732,688,192,280,Unknown
C2_P07_N2_S3_1.JPG,920,688,192,280,Chesterfield
C2_P07_N2_S3_1.JPG,1100,692,192,280,Unknown
C2_P07_N2_S3_1.JPG,192,1172,192,280,Unknown
C2_P07_N2_S3_1.JPG,364,1176,192,280,Marlboro
C2_P07_N2_S3_1.JPG,744,1176,192,280,Marlboro
C2_P07_N2_S3_1.JPG,904,1176,192,280,Marlboro
C2_P07_N2_S3_1.JPG,1268,1176,192,280,Unknown
C2_P07_N2_S3_1.JPG,32,1180,192,280,Unknown
C2_P07_N2_S3_1.JPG,544,1180,192,280,Marlboro
C2_P07_N2_S3_1.JPG,1084,1184,192,280,Marlboro
C2_P07_N2_S3_1.JPG,1456,1188,192,280,Marlboro
C2_P07_N2_S4_1.JPG,112,48,156,280,Unknown
C2_P07_N2_S4_1.JPG,260,52,156,280,Parliament
C2_P07_N2_S4_1.JPG,428,56,156,280,Marlboro
C2_P07_N2_S4_1.JPG,0,64,124,272,Marlboro
C2_P07_N2_S4_1.JPG,440,508,168,244,Chesterfield
C2_P07_N2_S4_1.JPG,608,508,156,244,Chesterfield
C2_P07_N2_S4_1.JPG,764,508,148,244,Chesterfield
C2_P07_N2_S4_1.JPG,912,508,148,244,Chesterfield
C2_P07_N2_S4_1.JPG,132,512,168,224,Chesterfield
C2_P07_N2_S4_1.JPG,288,512,168,244,Chesterfield
C2_P07_N2_S4_1.JPG,4,516,168,224,Chesterfield
C2_P07_N2_S4_1.JPG,1060,528,148,224,Chesterfield
C2_P07_N2_S4_1.JPG,1208,528,156,224,Chesterfield
C2_P07_N2_S4_1.JPG,132,924,156,224,Muratti
C2_P07_N2_S4_1.JPG,296,928,156,224,Muratti
C2_P07_N2_S4_1.JPG,448,932,156,224,Muratti
C2_P07_N2_S4_1.JPG,604,932,156,224,Muratti
C2_P07_N2_S4_1.JPG,732,936,156,224,Muratti
C2_P07_N2_S4_1.JPG,892,936,156,224,Muratti
C2_P07_N2_S4_1.JPG,4,940,156,224,Muratti
C2_P07_N2_S4_1.JPG,1048,940,156,224,Muratti
C2_P07_N2_S4_1.JPG,1200,944,156,224,Muratti
C2_P07_N2_S4_1.JPG,44,1284,136,252,Unknown
C2_P07_N2_S4_1.JPG,168,1284,148,272,Winston
C2_P07_N2_S4_1.JPG,456,1312,152,244,Bond
C2_P07_N2_S4_1.JPG,316,1320,152,244,Bond
C2_P07_N2_S4_1.JPG,616,1320,152,244,Bond
C2_P07_N2_S4_1.JPG,764,1320,152,244,L&M
C2_P07_N2_S4_1.JPG,1048,1324,152,244,Unknown
C2_P07_N2_S4_1.JPG,1208,1324,152,244,Unknown
C2_P07_N2_S4_1.JPG,908,1328,152,244,L&M
C2_P07_N3_S2_1.JPG,1304,224,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,1816,224,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,2040,228,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,772,232,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,1536,232,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,528,236,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,1036,240,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,280,244,240,372,Chesterfield
C2_P07_N3_S2_1.JPG,52,252,240,372,Unknown
C2_P07_N3_S2_1.JPG,296,920,240,372,Muratti
C2_P07_N3_S2_1.JPG,536,920,248,372,Muratti
C2_P07_N3_S2_1.JPG,784,920,248,372,Muratti
C2_P07_N3_S2_1.JPG,1032,920,248,372,Muratti
C2_P07_N3_S2_1.JPG,1280,920,248,372,Muratti
C2_P07_N3_S2_1.JPG,1528,920,236,372,Muratti
C2_P07_N3_S2_1.JPG,1776,920,272,372,Muratti
C2_P07_N3_S2_1.JPG,2048,920,244,372,Muratti
C2_P07_N3_S2_1.JPG,84,924,224,372,Muratti
C2_P07_N3_S3_1.JPG,524,228,176,276,Unknown
C2_P07_N3_S3_1.JPG,4,232,176,276,Unknown
C2_P07_N3_S3_1.JPG,168,236,176,276,Unknown
C2_P07_N3_S3_1.JPG,348,236,176,276,Unknown
C2_P07_N3_S3_1.JPG,920,236,176,276,Unknown
C2_P07_N3_S3_1.JPG,1288,236,176,276,Unknown
C2_P07_N3_S3_1.JPG,1096,240,176,276,Unknown
C2_P07_N3_S3_1.JPG,1468,240,176,276,Unknown
C2_P07_N3_S3_1.JPG,728,244,176,276,Unknown
C2_P07_N3_S3_1.JPG,168,728,176,276,Marlboro
C2_P07_N3_S3_1.JPG,532,728,176,276,Unknown
C2_P07_N3_S3_1.JPG,0,732,176,276,Unknown
C2_P07_N3_S3_1.JPG,360,736,176,276,Muratti
C2_P07_N3_S3_1.JPG,900,736,176,276,Other
C2_P07_N3_S3_1.JPG,716,740,176,276,Unknown
C2_P07_N3_S3_1.JPG,1264,744,176,276,Muratti
C2_P07_N3_S3_1.JPG,1068,748,176,276,Muratti
C2_P07_N3_S3_1.JPG,1452,748,176,276,Marlboro
C2_P07_N3_S3_1.JPG,196,1168,172,312,Unknown
C2_P07_N3_S3_1.JPG,64,1180,156,268,Unknown
C2_P07_N3_S3_1.JPG,372,1200,192,276,Polo
C2_P07_N3_S3_1.JPG,540,1204,192,276,Unknown
C2_P07_N3_S3_1.JPG,732,1208,192,276,Dunhill
C2_P07_N3_S3_1.JPG,892,1224,192,276,Unknown
C2_P07_N3_S3_1.JPG,1248,1228,192,276,Unknown
C2_P07_N3_S3_1.JPG,1068,1232,192,276,Unknown
C2_P07_N3_S3_1.JPG,1428,1240,192,276,Unknown
C2_P08_N1_S3_1.JPG,112,124,240,408,Marlboro
C2_P08_N1_S3_1.JPG,332,184,244,364,Marlboro
C2_P08_N1_S3_1.JPG,564,184,244,364,Marlboro
C2_P08_N1_S3_1.JPG,816,184,244,364,Marlboro
C2_P08_N1_S3_1.JPG,1276,192,244,364,Marlboro
C2_P08_N1_S3_1.JPG,1508,196,244,364,Marlboro
C2_P08_N1_S3_1.JPG,1036,200,244,364,Marlboro
C2_P08_N1_S3_1.JPG,1736,204,244,364,Marlboro
C2_P08_N1_S3_1.JPG,1984,208,244,364,Marlboro
C2_P08_N1_S3_1.JPG,1040,828,244,364,Parliament
C2_P08_N1_S3_1.JPG,1500,828,240,352,Parliament
C2_P08_N1_S3_1.JPG,1256,836,240,352,Parliament
C2_P08_N1_S3_1.JPG,1716,836,240,352,Marlboro
C2_P08_N1_S3_1.JPG,1932,840,240,352,Unknown
C2_P08_N1_S3_1.JPG,1916,1408,220,384,Other
C2_P08_N1_S3_1.JPG,1696,1416,220,384,Chesterfield
C2_P08_N1_S3_1.JPG,792,1432,220,384,Chesterfield
C2_P08_N1_S3_1.JPG,560,1436,220,384,Chesterfield
C2_P08_N1_S3_1.JPG,1240,1440,220,384,Chesterfield
C2_P08_N1_S3_1.JPG,996,1444,220,384,Chesterfield
C2_P08_N1_S3_1.JPG,124,1448,220,384,Other
C2_P08_N1_S3_1.JPG,344,1448,220,384,Chesterfield
C2_P08_N1_S3_1.JPG,1472,1456,220,384,Chesterfield
C2_P08_N1_S3_2.JPG,56,236,220,340,Unknown
C2_P08_N1_S3_2.JPG,240,264,220,340,Unknown
C2_P08_N1_S3_2.JPG,432,264,220,340,Unknown
C2_P08_N1_S3_2.JPG,1032,276,208,320,Unknown
C2_P08_N1_S3_2.JPG,644,280,208,320,Unknown
C2_P08_N1_S3_2.JPG,840,284,208,320,Unknown
C2_P08_N1_S3_2.JPG,1232,284,208,320,Unknown
C2_P08_N1_S3_2.JPG,1616,284,208,320,Unknown
C2_P08_N1_S3_2.JPG,1440,288,208,320,Marlboro
C2_P08_N1_S3_2.JPG,856,832,180,312,Unknown
C2_P08_N1_S3_2.JPG,1220,836,196,292,Unknown
C2_P08_N1_S3_2.JPG,1604,840,196,292,Unknown
C2_P08_N1_S3_2.JPG,1032,848,196,292,Marlboro
C2_P08_N1_S3_2.JPG,1420,852,196,292,Unknown
C2_P08_N1_S3_2.JPG,1572,1324,196,292,Marlboro
C2_P08_N1_S3_2.JPG,1384,1332,196,292,Camel
C2_P08_N1_S3_2.JPG,444,1340,196,292,Unknown
C2_P08_N1_S3_2.JPG,56,1344,196,292,Unknown
C2_P08_N1_S3_2.JPG,256,1348,196,292,Unknown
C2_P08_N1_S3_2.JPG,624,1348,196,292,Unknown
C2_P08_N1_S3_2.JPG,804,1352,196,292,Unknown
C2_P08_N1_S3_2.JPG,1028,1352,196,292,Camel
C2_P08_N1_S3_2.JPG,1172,1352,196,292,Unknown
C2_P08_N1_S4_1.JPG,76,88,148,272,Unknown
C2_P08_N1_S4_1.JPG,216,112,148,244,Unknown
C2_P08_N1_S4_1.JPG,364,112,156,256,Unknown
C2_P08_N1_S4_1.JPG,520,136,176,240,Unknown
C2_P08_N1_S4_1.JPG,664,140,176,240,Unknown
C2_P08_N1_S4_1.JPG,820,140,176,240,Unknown
C2_P08_N1_S4_1.JPG,976,144,152,240,Unknown
C2_P08_N1_S4_1.JPG,1120,144,152,240,Marlboro
C2_P08_N1_S4_1.JPG,1268,156,152,240,Marlboro
C2_P08_N1_S4_1.JPG,688,552,132,216,Unknown
C2_P08_N1_S4_1.JPG,1112,556,144,216,Unknown
C2_P08_N1_S4_1.JPG,820,560,144,216,Unknown
C2_P08_N1_S4_1.JPG,976,564,144,216,Unknown
C2_P08_N1_S4_1.JPG,1252,568,144,216,Unknown
C2_P08_N1_S4_1.JPG,1088,908,156,260,Unknown
C2_P08_N1_S4_1.JPG,1224,908,156,260,Unknown
C2_P08_N1_S4_1.JPG,68,920,156,236,Unknown
C2_P08_N1_S4_1.JPG,360,936,156,236,Unknown
C2_P08_N1_S4_1.JPG,208,940,156,236,Unknown
C2_P08_N1_S4_1.JPG,656,940,156,236,Camel
C2_P08_N1_S4_1.JPG,812,940,156,236,Camel
C2_P08_N1_S4_1.JPG,948,940,156,236,Camel
C2_P08_N1_S4_1.JPG,512,944,156,236,Unknown
C2_P08_N1_S4_1.JPG,668,1308,136,252,Unknown
C2_P08_N1_S4_1.JPG,528,1312,136,252,Unknown
C2_P08_N1_S4_1.JPG,956,1320,160,236,Muratti
C2_P08_N1_S4_1.JPG,1232,1328,160,236,Muratti
C2_P08_N1_S4_1.JPG,804,1332,160,236,Marlboro
C2_P08_N1_S4_1.JPG,68,1336,144,236,Unknown
C2_P08_N1_S4_1.JPG,220,1336,160,236,Unknown
C2_P08_N1_S4_1.JPG,356,1336,160,236,Unknown
C2_P08_N1_S4_1.JPG,1088,1336,160,236,Marlboro
C2_P08_N1_S6_1.JPG,16,28,136,212,Unknown
C2_P08_N1_S6_1.JPG,132,56,120,180,Unknown
C2_P08_N1_S6_1.JPG,240,60,120,180,Marlboro
C2_P08_N1_S6_1.JPG,360,64,120,180,Unknown
C2_P08_N1_S6_1.JPG,472,68,120,180,Unknown
C2_P08_N1_S6_1.JPG,792,72,120,180,Marlboro
C2_P08_N1_S6_1.JPG,576,76,120,180,Marlboro
C2_P08_N1_S6_1.JPG,688,76,120,180,Marlboro
C2_P08_N1_S6_1.JPG,892,80,120,180,Marlboro
C2_P08_N1_S6_1.JPG,144,356,120,180,Unknown
C2_P08_N1_S6_1.JPG,480,360,108,184,Unknown
C2_P08_N1_S6_1.JPG,588,368,100,172,Unknown
C2_P08_N1_S6_1.JPG,680,372,120,164,Unknown
C2_P08_N1_S6_1.JPG,892,380,104,164,Unknown
C2_P08_N1_S6_1.JPG,792,384,120,164,Unknown
C2_P08_N1_S6_1.JPG,776,632,112,176,Unknown
C2_P08_N1_S6_1.JPG,880,636,112,176,Unknown
C2_P08_N1_S6_1.JPG,40,640,112,176,Unknown
C2_P08_N1_S6_1.JPG,668,640,112,176,Unknown
C2_P08_N1_S6_1.JPG,576,644,112,176,Unknown
C2_P08_N1_S6_1.JPG,472,648,112,176,Unknown
C2_P08_N1_S6_1.JPG,256,652,112,176,Unknown
C2_P08_N1_S6_1.JPG,352,652,112,176,Unknown
C2_P08_N1_S6_1.JPG,144,656,112,176,Unknown
C2_P08_N1_S6_1.JPG,364,916,100,176,Unknown
C2_P08_N1_S6_1.JPG,472,920,100,176,Unknown
C2_P08_N1_S6_1.JPG,252,928,112,164,Unknown
C2_P08_N1_S6_1.JPG,144,932,112,164,Unknown
C2_P08_N1_S6_1.JPG,580,932,112,152,Unknown
C2_P08_N1_S6_1.JPG,688,932,112,152,Unknown
C2_P08_N1_S6_1.JPG,876,932,112,152,Muratti
C2_P08_N1_S6_1.JPG,48,936,112,164,Unknown
C2_P08_N1_S6_1.JPG,772,944,112,152,Muratti
C2_P08_N1_S6_1.JPG,776,1184,104,172,Unknown
C2_P08_N1_S6_1.JPG,868,1184,104,172,Unknown
C2_P08_N1_S6_1.JPG,680,1192,104,176,Unknown
C2_P08_N1_S6_1.JPG,260,1208,112,152,Unknown
C2_P08_N1_S6_1.JPG,464,1208,112,152,Unknown
C2_P08_N1_S6_1.JPG,144,1212,112,152,Unknown
C2_P08_N1_S6_1.JPG,580,1212,112,152,Unknown
C2_P08_N1_S6_1.JPG,52,1216,112,152,Unknown
C2_P08_N1_S6_1.JPG,356,1216,112,152,Unknown
C2_P08_N1_S6_1.JPG,768,1456,104,152,Unknown
C2_P08_N1_S6_1.JPG,72,1464,104,152,Unknown
C2_P08_N1_S6_1.JPG,164,1464,104,152,Unknown
C2_P08_N1_S6_2.JPG,40,92,120,204,Unknown
C2_P08_N1_S6_2.JPG,128,124,128,168,Marlboro
C2_P08_N1_S6_2.JPG,240,128,128,168,Marlboro
C2_P08_N1_S6_2.JPG,352,128,128,168,Marlboro
C2_P08_N1_S6_2.JPG,476,140,116,168,Marlboro
C2_P08_N1_S6_2.JPG,580,140,116,168,Marlboro
C2_P08_N1_S6_2.JPG,688,148,116,168,Marlboro
C2_P08_N1_S6_2.JPG,796,152,116,168,Marlboro
C2_P08_N1_S6_2.JPG,896,156,116,168,Marlboro
C2_P08_N1_S6_2.JPG,476,432,108,164,Unknown
C2_P08_N1_S6_2.JPG,796,436,108,164,Unknown
C2_P08_N1_S6_2.JPG,892,436,108,164,Unknown
C2_P08_N1_S6_2.JPG,692,440,108,164,Unknown
C2_P08_N1_S6_2.JPG,584,444,108,164,Unknown
C2_P08_N1_S6_2.JPG,776,696,108,164,Other
C2_P08_N1_S6_2.JPG,892,700,108,164,Unknown
C2_P08_N1_S6_2.JPG,672,708,108,164,Unknown
C2_P08_N1_S6_2.JPG,252,712,108,164,Unknown
C2_P08_N1_S6_2.JPG,48,716,108,164,Unknown
C2_P08_N1_S6_2.JPG,152,716,108,164,Unknown
C2_P08_N1_S6_2.JPG,356,716,108,164,Unknown
C2_P08_N1_S6_2.JPG,576,716,108,164,Camel
C2_P08_N1_S6_2.JPG,476,720,108,164,Camel
C2_P08_N1_S6_2.JPG,484,972,100,172,Unknown
C2_P08_N1_S6_2.JPG,380,980,100,172,Unknown
C2_P08_N1_S6_2.JPG,52,988,108,164,Unknown
C2_P08_N1_S6_2.JPG,784,988,104,164,Unknown
C2_P08_N1_S6_2.JPG,148,992,108,164,Unknown
C2_P08_N1_S6_2.JPG,580,992,104,164,Unknown
C2_P08_N1_S6_2.JPG,676,992,104,164,Unknown
C2_P08_N1_S6_2.JPG,880,992,104,164,Unknown
C2_P08_N1_S6_2.JPG,264,996,108,164,Unknown
C2_P08_N1_S6_2.JPG,772,1232,112,184,Unknown
C2_P08_N1_S6_2.JPG,872,1236,112,184,Unknown
C2_P08_N1_S6_2.JPG,656,1244,112,184,Unknown
C2_P08_N1_S6_2.JPG,564,1260,112,168,Unknown
C2_P08_N1_S6_2.JPG,164,1264,112,168,Unknown
C2_P08_N1_S6_2.JPG,256,1264,112,168,Unknown
C2_P08_N1_S6_2.JPG,468,1264,112,168,Unknown
C2_P08_N1_S6_2.JPG,52,1268,112,168,Unknown
C2_P08_N1_S6_2.JPG,356,1268,112,168,Unknown
C2_P08_N1_S6_2.JPG,776,1504,104,168,Marlboro
C2_P08_N1_S6_2.JPG,156,1516,104,168,Unknown
C2_P08_N1_S6_2.JPG,72,1524,104,168,Unknown
C2_P08_N2_S3_1.JPG,1452,204,212,356,Parliament
C2_P08_N2_S3_1.JPG,1880,204,212,356,Parliament
C2_P08_N2_S3_1.JPG,1000,208,212,356,Parliament
C2_P08_N2_S3_1.JPG,1204,208,212,356,Parliament
C2_P08_N2_S3_1.JPG,1672,220,212,356,Parliament
C2_P08_N2_S3_1.JPG,1636,780,212,384,Chesterfield
C2_P08_N2_S3_1.JPG,1860,780,212,384,Chesterfield
C2_P08_N2_S3_1.JPG,304,812,212,356,Pall Mall
C2_P08_N2_S3_1.JPG,100,816,212,356,Unknown
C2_P08_N2_S3_1.JPG,528,816,212,356,Chesterfield
C2_P08_N2_S3_1.JPG,968,820,212,356,Chesterfield
C2_P08_N2_S3_1.JPG,1420,820,212,356,Chesterfield
C2_P08_N2_S3_1.JPG,744,824,212,356,Chesterfield
C2_P08_N2_S3_1.JPG,1208,824,212,356,Chesterfield
C2_P08_N2_S3_1.JPG,104,1384,212,384,Muratti
C2_P08_N2_S3_1.JPG,1000,1388,200,364,Davidoff
C2_P08_N2_S3_1.JPG,336,1392,212,384,Muratti
C2_P08_N2_S3_1.JPG,780,1396,200,364,Muratti
C2_P08_N2_S3_1.JPG,1856,1408,220,344,Muratti
C2_P08_N2_S3_1.JPG,548,1420,212,356,Muratti
C2_P08_N2_S3_1.JPG,1212,1424,220,344,Other
C2_P08_N2_S3_1.JPG,1648,1424,220,344,Muratti
C2_P08_N2_S3_1.JPG,1432,1428,220,344,Muratti
C2_P08_N2_S3_2.JPG,836,240,184,312,Unknown
C2_P08_N2_S3_2.JPG,1024,264,180,300,Marlboro
C2_P08_N2_S3_2.JPG,1216,268,196,304,Unknown
C2_P08_N2_S3_2.JPG,1416,268,196,304,Marlboro
C2_P08_N2_S3_2.JPG,1592,268,196,304,Unknown
C2_P08_N2_S3_2.JPG,1372,748,196,304,Camel
C2_P08_N2_S3_2.JPG,56,752,196,304,Unknown
C2_P08_N2_S3_2.JPG,1548,756,196,304,Unknown
C2_P08_N2_S3_2.JPG,240,760,196,304,Unknown
C2_P08_N2_S3_2.JPG,420,764,196,304,Unknown
C2_P08_N2_S3_2.JPG,612,772,196,304,Marlboro
C2_P08_N2_S3_2.JPG,1168,776,196,304,Other
C2_P08_N2_S3_2.JPG,808,780,196,304,Chesterfield
C2_P08_N2_S3_2.JPG,996,788,196,304,Chesterfield
C2_P08_N2_S3_2.JPG,828,1244,156,336,Unknown
C2_P08_N2_S3_2.JPG,648,1252,156,336,Unknown
C2_P08_N2_S3_2.JPG,248,1276,196,304,Marlboro
C2_P08_N2_S3_2.JPG,440,1280,196,304,Muratti
C2_P08_N2_S3_2.JPG,1364,1280,188,308,Muratti
C2_P08_N2_S3_2.JPG,52,1284,196,304,Muratti
C2_P08_N2_S3_2.JPG,1184,1284,188,308,Other
C2_P08_N2_S3_2.JPG,992,1288,188,308,Muratti
C2_P08_N2_S3_2.JPG,1556,1296,188,308,Muratti
C2_P08_N2_S4_1.JPG,540,76,152,276,Unknown
C2_P08_N2_S4_1.JPG,676,112,160,240,Unknown
C2_P08_N2_S4_1.JPG,1128,124,160,240,Unknown
C2_P08_N2_S4_1.JPG,976,128,160,240,Marlboro
C2_P08_N2_S4_1.JPG,1280,128,132,240,Unknown
C2_P08_N2_S4_1.JPG,812,132,160,240,Unknown
C2_P08_N2_S4_1.JPG,1228,500,152,240,Unknown
C2_P08_N2_S4_1.JPG,1108,508,152,240,Chesterfield
C2_P08_N2_S4_1.JPG,224,512,136,240,Unknown
C2_P08_N2_S4_1.JPG,968,512,152,240,Camel
C2_P08_N2_S4_1.JPG,72,520,136,240,Unknown
C2_P08_N2_S4_1.JPG,824,520,152,240,Chesterfield
C2_P08_N2_S4_1.JPG,516,524,152,240,Unknown
C2_P08_N2_S4_1.JPG,664,524,152,240,Chesterfield
C2_P08_N2_S4_1.JPG,372,528,152,240,Unknown
C2_P08_N2_S4_1.JPG,688,900,140,248,Unknown
C2_P08_N2_S4_1.JPG,548,904,140,248,Unknown
C2_P08_N2_S4_1.JPG,92,916,152,240,Unknown
C2_P08_N2_S4_1.JPG,232,916,152,240,Unknown
C2_P08_N2_S4_1.JPG,980,916,148,220,Unknown
C2_P08_N2_S4_1.JPG,388,920,152,240,Unknown
C2_P08_N2_S4_1.JPG,824,924,148,220,Unknown
C2_P08_N2_S4_1.JPG,1108,924,148,220,Unknown
C2_P08_N2_S4_1.JPG,1252,928,148,220,Unknown
C2_P08_N2_S4_1.JPG,1104,1252,148,252,Unknown
C2_P08_N2_S4_1.JPG,1232,1252,148,252,Unknown
C2_P08_N2_S4_1.JPG,972,1260,148,252,Unknown
C2_P08_N2_S4_1.JPG,828,1292,148,220,Unknown
C2_P08_N2_S4_1.JPG,400,1296,148,220,Marlboro
C2_P08_N2_S4_1.JPG,536,1304,148,220,Unknown
C2_P08_N2_S4_1.JPG,116,1308,148,220,Unknown
C2_P08_N2_S4_1.JPG,256,1308,148,220,Unknown
C2_P08_N2_S4_1.JPG,680,1308,148,220,Unknown
C2_P08_N3_S3_1.JPG,1876,204,208,404,Camel
C2_P08_N3_S3_1.JPG,1636,232,252,364,Camel
C2_P08_N3_S3_1.JPG,732,244,252,364,Camel
C2_P08_N3_S3_1.JPG,968,252,252,364,Chesterfield
C2_P08_N3_S3_1.JPG,1424,252,252,364,Camel
C2_P08_N3_S3_1.JPG,508,256,252,364,Chesterfield
C2_P08_N3_S3_1.JPG,68,260,252,364,Unknown
C2_P08_N3_S3_1.JPG,292,260,252,364,Unknown
C2_P08_N3_S3_1.JPG,1200,260,252,364,Chesterfield
C2_P08_N3_S3_1.JPG,316,836,220,380,Unknown
C2_P08_N3_S3_1.JPG,112,840,220,380,Unknown
C2_P08_N3_S3_1.JPG,780,844,200,360,Unknown
C2_P08_N3_S3_1.JPG,996,852,200,360,Unknown
C2_P08_N3_S3_1.JPG,1652,872,208,324,Marlboro
C2_P08_N3_S3_1.JPG,1864,872,208,324,Unknown
C2_P08_N3_S3_1.JPG,544,876,220,340,Unknown
C2_P08_N3_S3_1.JPG,1440,880,208,324,Unknown
C2_P08_N3_S3_1.JPG,1216,884,208,324,Unknown
C2_P08_N3_S3_1.JPG,1832,1420,208,344,Unknown
C2_P08_N3_S3_1.JPG,1420,1424,208,344,Marlboro
C2_P08_N3_S3_1.JPG,1628,1424,208,344,Unknown
C2_P08_N3_S3_1.JPG,136,1444,208,324,Unknown
C2_P08_N3_S3_1.JPG,344,1464,208,324,Unknown
C2_P08_N3_S3_1.JPG,548,1464,208,324,Unknown
C2_P08_N3_S3_1.JPG,772,1468,208,324,Unknown
C2_P08_N3_S3_1.JPG,1192,1468,208,324,Unknown
C2_P08_N3_S3_1.JPG,988,1472,208,324,Unknown
C2_P08_N3_S3_2.JPG,1536,168,180,296,Unknown
C2_P08_N3_S3_2.JPG,1356,172,180,296,Unknown
C2_P08_N3_S3_2.JPG,184,196,180,296,Unknown
C2_P08_N3_S3_2.JPG,368,196,180,296,Unknown
C2_P08_N3_S3_2.JPG,0,200,180,296,Unknown
C2_P08_N3_S3_2.JPG,576,204,180,296,Unknown
C2_P08_N3_S3_2.JPG,1160,204,180,296,Unknown
C2_P08_N3_S3_2.JPG,968,212,180,296,Winston
C2_P08_N3_S3_2.JPG,760,220,180,296,Unknown
C2_P08_N3_S3_2.JPG,784,680,172,328,Unknown
C2_P08_N3_S3_2.JPG,592,684,172,328,Unknown
C2_P08_N3_S3_2.JPG,28,700,180,296,Unknown
C2_P08_N3_S3_2.JPG,212,704,180,296,Unknown
C2_P08_N3_S3_2.JPG,388,712,180,296,Unknown
C2_P08_N3_S3_2.JPG,960,724,180,280,Marlboro
C2_P08_N3_S3_2.JPG,1528,728,180,280,Muratti
C2_P08_N3_S3_2.JPG,1152,732,180,280,Unknown
C2_P08_N3_S3_2.JPG,1336,736,180,280,Unknown
C2_P08_N3_S3_2.JPG,1320,1172,180,308,Unknown
C2_P08_N3_S3_2.JPG,1492,1172,180,308,Unknown
C2_P08_N3_S3_2.JPG,1136,1180,180,308,Unknown
C2_P08_N3_S3_2.JPG,784,1200,180,280,Unknown
C2_P08_N3_S3_2.JPG,32,1208,180,280,Unknown
C2_P08_N3_S3_2.JPG,592,1208,180,280,Unknown
C2_P08_N3_S3_2.JPG,224,1212,180,280,Unknown
C2_P08_N3_S3_2.JPG,400,1212,180,280,Unknown
C2_P08_N3_S3_2.JPG,964,1212,180,280,Marlboro
C2_P08_N4_S3_1.JPG,904,184,196,388,Muratti
C2_P08_N4_S3_1.JPG,692,192,196,388,Muratti
C2_P08_N4_S3_1.JPG,1784,216,208,344,Muratti
C2_P08_N4_S3_1.JPG,1556,220,208,344,Muratti
C2_P08_N4_S3_1.JPG,1352,228,208,344,Muratti
C2_P08_N4_S3_1.JPG,1132,232,208,344,Muratti
C2_P08_N4_S3_1.JPG,4,240,220,344,Muratti
C2_P08_N4_S3_1.JPG,232,240,220,344,Muratti
C2_P08_N4_S3_1.JPG,436,240,220,344,Muratti
C2_P08_N4_S3_1.JPG,1744,776,208,360,Unknown
C2_P08_N4_S3_1.JPG,1340,780,208,360,Marlboro
C2_P08_N4_S3_1.JPG,1552,784,208,360,Unknown
C2_P08_N4_S3_1.JPG,56,820,208,320,L&M
C2_P08_N4_S3_1.JPG,472,820,208,320,L&M
C2_P08_N4_S3_1.JPG,696,820,208,320,L&M
C2_P08_N4_S3_1.JPG,272,828,208,320,L&M
C2_P08_N4_S3_1.JPG,912,832,208,320,L&M
C2_P08_N4_S3_1.JPG,1120,832,208,320,L&M
C2_P08_N4_S3_1.JPG,288,1336,208,340,Lark
C2_P08_N4_S3_1.JPG,96,1340,208,340,Lark
